ID,MS_SubClass,MS_Zoning,Lot_Area,Bldg_Type,House_Style,Year_Built,Roof_Matl,Exterior_1st,Mas_Vnr_Type,Foundation,Total_Bsmt_SF,Bsmt_Fin_Pct,Heating,Central_Air,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Garage_Type,Garage_Cars,Garage_Area,Fireplaces,Pool_Area,Mo_Sold,Year_Sold,Sale_Type,Sale_Price
2222,Two_Story_PUD_1946_and_Newer,F-PRD,2665,Twnhs-E,2-Story,1976,CompShg,CemntBd,None,PConc,264,0,GasA,Y,1304,0,0,1,1,3,4,BuiltIn,1,336,1,0,6,2008,WRD,115000
2223,Two_Story_PUD_1946_and_Newer,RM,2665,Twnhs-E,2-Story,1976,CompShg,CemntBd,None,PConc,264,0,GasA,Y,1304,0,0,1,1,3,4,BuiltIn,1,336,1,0,6,2008,WRD,115000
2224,Two_Story_PUD_1946_and_Newer,F-PRD,2665,Twnhs-E,2-Story,1977,CompShg,CemntBd,None,PConc,264,0,GasA,Y,1304,0,0,1,1,3,5,BuiltIn,1,336,1,0,5,2006,WRD,104500
2225,Two_Story_PUD_1946_and_Newer,F-PRD,2665,Twnhs-E,2-Story,1976,CompShg,CemntBd,None,PConc,550,57.8,GasA,Y,1475,0,0,2,0,4,6,Attchd,1,336,1,0,5,2008,WRD,129500
2226,Two_Story_PUD_1946_and_Newer,RM,2665,Twnhs-E,2-Story,1976,CompShg,CemntBd,None,PConc,550,57.8,GasA,Y,1475,0,0,2,0,4,6,Attchd,1,336,1,0,5,2008,WRD,129500
2227,Two_Story_PUD_1946_and_Newer,F-PRD,2665,Twnhs-E,2-Story,1977,CompShg,CemntBd,None,PConc,757,95.2,GasA,Y,1475,0,0,2,0,4,6,Attchd,1,336,1,0,7,2006,WRD,127000
2228,Two_Story_PUD_1946_and_Newer,F-PRD,3964,Twnhs-E,2-Story,1973,CompShg,CemntBd,None,CBlock,942,88.8,GasA,Y,2521,1,0,2,1,5,10,Attchd,2,576,1,0,6,2006,WRD,151400
2229,Two_Story_PUD_1946_and_Newer,F-PRD,1974,Twnhs-E,2-Story,1973,CompShg,CemntBd,None,CBlock,546,61.1,GasA,Y,1092,0,0,1,1,3,6,Attchd,1,286,0,0,5,2010,WRD,83500
2230,PUD_Multilevel_Split_Level_Foyer,F-PRD,1974,Twnhs-I,S/Foyer,1973,CompShg,CemntBd,None,CBlock,526,95.2,GasA,Y,988,1,0,1,0,2,5,BuiltIn,1,297,0,0,6,2008,WRD,105000
2231,PUD_Multilevel_Split_Level_Foyer,RM,1974,Twnhs-I,S/Foyer,1973,CompShg,CemntBd,None,CBlock,526,95.2,GasA,Y,988,1,0,1,0,2,5,BuiltIn,1,297,0,0,6,2008,WRD,105000
2232,PUD_Multilevel_Split_Level_Foyer,F-PRD,1596,Twnhs-I,S/Level,1973,CompShg,CemntBd,None,CBlock,462,94.5,GasA,Y,988,1,0,1,0,1,4,BuiltIn,1,297,1,0,7,2008,WRD,94900
2233,PUD_Multilevel_Split_Level_Foyer,RM,1596,Twnhs-I,S/Level,1973,CompShg,CemntBd,None,CBlock,462,94.5,GasA,Y,988,1,0,1,0,1,4,BuiltIn,1,297,1,0,7,2008,WRD,94900
2234,One_Story_PUD_1946_and_Newer,F-PRD,2394,Twnhs-I,1-Story,1973,CompShg,CemntBd,None,CBlock,945,96.8,GasA,Y,945,1,1,1,0,2,5,Attchd,1,253,1,0,5,2010,WRD,119500
2235,Two_Story_PUD_1946_and_Newer,F-PRD,2592,Twnhs-E,2-Story,1976,CompShg,CemntBd,None,CBlock,536,67.3,GasA,Y,1112,0,0,1,1,3,4,Attchd,1,336,0,0,4,2010,WRD,85000
2236,One_Story_1946_and_Newer_All_Styles,RL,10172,1FamDet,1-Story,1968,CompShg,Plywood,None,CBlock,864,51,GasA,Y,874,1,0,1,0,3,5,Attchd,1,288,0,0,10,2006,WRD,126500
2237,Duplex_All_Styles_and_Ages,RL,11836,Duplex,1-Story,1970,CompShg,Plywood,None,CBlock,1652,9.01,GasA,Y,1652,0,0,2,0,4,8,More_Than_Two_Types,3,928,0,0,3,2006,WRD,146500
2238,PUD_Multilevel_Split_Level_Foyer,F-PRD,1470,Twnhs-I,S/Foyer,1970,CompShg,CemntBd,None,CBlock,630,82.8,GasA,Y,630,1,0,1,0,1,3,No_Garage,0,0,0,0,4,2006,WRD,73000
2239,Two_Story_PUD_1946_and_Newer,F-PRD,1476,Twnhs-I,2-Story,1970,CompShg,CemntBd,None,CBlock,546,32.2,GasA,Y,1092,0,0,1,1,3,5,No_Garage,0,0,0,0,3,2010,WRD,76000
2240,Two_Story_PUD_1946_and_Newer,F-PRD,1484,Twnhs-E,2-Story,1972,CompShg,CemntBd,None,CBlock,546,46.1,GasA,Y,1092,0,0,1,1,3,5,Attchd,1,253,0,0,5,2006,WRD,79400
2241,Two_Story_PUD_1946_and_Newer,F-PRD,1504,Twnhs-I,2-Story,1972,CompShg,CemntBd,None,CBlock,546,46.1,GasA,Y,1092,0,0,1,1,3,5,Attchd,1,253,0,0,5,2007,WRD,85500
2242,PUD_Multilevel_Split_Level_Foyer,F-PRD,1491,Twnhs-E,S/Foyer,1972,CompShg,CemntBd,None,CBlock,630,100,GasA,Y,630,1,0,1,0,1,3,No_Garage,0,0,0,0,5,2010,WRD,75500
2243,One_Story_1946_and_Newer_All_Styles,RL,17979,1FamDet,1-Story,1968,CompShg,Plywood,None,CBlock,1113,70.5,GasA,Y,1160,1,0,1,0,3,6,Attchd,1,257,0,0,2,2008,WRD,152500
2244,One_Story_1946_and_Newer_All_Styles,RL,17979,1FamDet,1-Story,1968,CompShg,Plywood,None,CBlock,1113,70.5,GasA,Y,1160,1,0,1,0,3,6,Attchd,1,257,0,0,2,2008,WRD,152500
2245,One_Story_1946_and_Newer_All_Styles,RL,13384,1FamDet,1-Story,1969,CompShg,Plywood,BrkFace,PConc,1104,41.9,GasA,Y,1360,1,0,1,0,3,8,Attchd,1,336,1,0,5,2006,WRD,140000
2246,Two_Story_PUD_1946_and_Newer,F-PRD,1477,Twnhs-I,2-Story,1970,CompShg,CemntBd,None,CBlock,546,65.5,GasA,Y,1092,0,0,2,1,3,6,No_Garage,0,0,0,0,3,2008,WRD,98000
2247,Two_Story_PUD_1946_and_Newer,RM,1477,Twnhs-I,2-Story,1970,CompShg,CemntBd,None,CBlock,546,65.5,GasA,Y,1092,0,0,2,1,3,6,No_Garage,0,0,0,0,3,2008,WRD,98000
2248,Two_Story_PUD_1946_and_Newer,F-PRD,1526,Twnhs-I,2-Story,1970,CompShg,CemntBd,None,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,5,No_Garage,0,0,0,0,6,2006,WRD,79500
2249,Two_Story_PUD_1946_and_Newer,F-PRD,2001,Twnhs-I,2-Story,1970,CompShg,CemntBd,BrkFace,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,6,Attchd,1,286,0,0,1,2007,WRD,75000
2250,Two_Story_PUD_1946_and_Newer,F-PRD,1936,Twnhs-I,2-Story,1970,CompShg,CemntBd,None,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,5,No_Garage,0,0,0,0,6,2006,WRD,90500
2251,Two_Story_PUD_1946_and_Newer,F-PRD,1900,Twnhs-E,2-Story,1970,CompShg,CemntBd,None,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,5,No_Garage,0,0,0,0,6,2010,WRD,88250
2252,Two_Story_PUD_1946_and_Newer,F-PRD,1890,Twnhs-E,2-Story,1972,CompShg,CemntBd,None,CBlock,546,53.8,GasA,Y,1092,0,0,1,1,3,5,Attchd,1,286,0,0,6,2010,WRD,85500
2253,Two_Story_PUD_1946_and_Newer,F-PRD,1890,Twnhs-I,2-Story,1976,CompShg,CemntBd,None,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,6,Attchd,1,286,0,0,4,2007,COD,75190
2254,PUD_Multilevel_Split_Level_Foyer,F-PRD,1890,Twnhs-I,S/Foyer,1972,CompShg,CemntBd,None,CBlock,630,78.5,GasA,Y,630,1,0,1,0,1,3,No_Garage,0,0,0,0,6,2008,WRD,81000
2255,PUD_Multilevel_Split_Level_Foyer,RM,1890,Twnhs-I,S/Foyer,1972,CompShg,CemntBd,None,CBlock,630,78.5,GasA,Y,630,1,0,1,0,1,3,No_Garage,0,0,0,0,6,2008,WRD,81000
2256,Split_or_Multilevel,RL,11333,1FamDet,S/Level,1976,CompShg,HdBoard,None,PConc,1029,52.3,GasA,Y,1062,1,0,1,0,3,5,Attchd,2,539,2,0,5,2007,WRD,146800
2257,Duplex_All_Styles_and_Ages,RL,12640,Duplex,1-Story,1976,CompShg,Plywood,None,CBlock,1728,77,GasA,Y,1728,0,0,2,0,4,8,Attchd,2,574,0,0,7,2006,WRD,150900
2258,One_Story_1946_and_Newer_All_Styles,RL,33983,1FamDet,1-Story,1977,CompShg,Plywood,None,PConc,1160,95.8,GasA,Y,1676,1,0,1,1,3,6,Attchd,2,672,2,0,5,2007,WRD,196000
2259,Split_Foyer,F-PRD,7244,1FamDet,S/Foyer,1970,CompShg,VinylSd,None,CBlock,768,80.5989583333333,GasA,Y,768,1,0,1,0,2,5,Detchd,2,624,0,0,4,2007,WRD,129500
2260,One_Story_1946_and_Newer_All_Styles,F-PRD,6953,1FamDet,1-Story,1971,CompShg,VinylSd,None,CBlock,864,54.2,GasA,Y,874,0,0,1,0,3,5,Detchd,1,352,0,0,6,2010,Con,130000
2261,One_Story_1946_and_Newer_All_Styles,RL,17400,1FamDet,1-Story,1977,CompShg,BrkFace,None,CBlock,1126,83.1,GasA,Y,1126,1,0,2,0,3,5,Attchd,2,484,1,0,5,2006,WRD,160000
2262,One_Story_1946_and_Newer_All_Styles,RL,21750,1FamDet,1-Story,1954,CompShg,HdBoard,None,CBlock,988,0,GasA,Y,988,0,0,1,0,2,4,Attchd,2,520,0,0,2,2008,WRD,113000
2263,One_Story_1946_and_Newer_All_Styles,RL,21750,1FamDet,1-Story,1954,CompShg,HdBoard,None,CBlock,988,0,GasA,Y,988,0,0,1,0,2,4,Attchd,2,520,0,0,2,2008,WRD,113000
2264,One_Story_1946_and_Newer_All_Styles,RL,26142,1FamDet,1-Story,1962,CompShg,HdBoard,BrkFace,CBlock,1188,49.9,GasA,Y,1188,0,0,1,0,3,6,Attchd,1,312,0,0,4,2010,WRD,157900
2265,One_Story_1946_and_Newer_All_Styles,RL,6490,1FamDet,1-Story,1983,CompShg,VinylSd,None,CBlock,816,65.4,GasA,Y,816,0,1,1,0,2,4,Attchd,1,264,0,0,4,2008,WRD,128500
2266,One_Story_1946_and_Newer_All_Styles,RL,6490,1FamDet,1-Story,1983,CompShg,VinylSd,None,CBlock,816,65.4,GasA,Y,816,0,1,1,0,2,4,Attchd,1,264,0,0,4,2008,WRD,128500
2267,One_Story_1946_and_Newer_All_Styles,RL,11000,1FamDet,1-Story,1976,CompShg,Plywood,None,PConc,1090,100,GasA,Y,1178,1,0,1,1,3,6,Attchd,2,502,0,0,6,2007,WRD,135000
2268,Split_or_Multilevel,RL,7937,1FamDet,S/Level,1984,CompShg,HdBoard,None,CBlock,1003,81.6,GasA,Y,1003,1,0,1,0,3,6,Detchd,2,588,0,0,3,2006,WRD,142500
2269,One_Story_1946_and_Newer_All_Styles,RL,6951,1FamDet,1-Story,1984,CompShg,HdBoard,None,CBlock,876,75.1,GasA,Y,923,1,0,1,0,3,5,Attchd,1,264,0,0,10,2008,WRD,119500
2270,One_Story_1946_and_Newer_All_Styles,RL,6951,1FamDet,1-Story,1984,CompShg,HdBoard,None,CBlock,876,75.1,GasA,Y,923,1,0,1,0,3,5,Attchd,1,264,0,0,10,2008,WRD,119500
2271,One_Story_1946_and_Newer_All_Styles,RL,12887,1FamDet,1-Story,1984,CompShg,VinylSd,None,CBlock,833,95.6,GasA,Y,833,1,0,1,0,2,5,Attchd,2,495,0,0,4,2010,WRD,149900
2272,One_Story_1946_and_Newer_All_Styles,RL,8885,1FamDet,1-Story,1983,CompShg,HdBoard,None,CBlock,864,72.3,GasA,Y,902,1,0,1,0,2,5,Attchd,2,484,0,0,6,2006,WRD,131000
2273,Duplex_All_Styles_and_Ages,RL,7700,Duplex,2-Story,1985,CompShg,HdBoard,None,PConc,1216,0,GasA,Y,2432,0,0,4,2,4,10,Attchd,2,616,0,0,2,2010,WRD,159000
2274,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,VinylSd,None,CBlock,816,78.5,GasA,Y,816,0,1,1,0,3,5,Attchd,1,264,1,0,10,2008,WRD,130500
2275,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,VinylSd,None,CBlock,816,78.5,GasA,Y,816,0,1,1,0,3,5,Attchd,1,264,1,0,10,2008,WRD,130500
2276,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,HdBoard,None,PConc,816,100,GasA,Y,816,1,0,1,0,2,4,Detchd,2,816,0,0,6,2008,WRD,138000
2277,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,HdBoard,None,PConc,816,100,GasA,Y,816,1,0,1,0,2,4,Detchd,2,816,0,0,6,2008,WRD,138000
2278,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,HdBoard,None,CBlock,845,75.5,GasA,Y,845,0,0,1,0,3,6,Attchd,1,264,0,0,7,2008,WRD,134500
2279,One_Story_1946_and_Newer_All_Styles,RL,6600,1FamDet,1-Story,1982,CompShg,HdBoard,None,CBlock,845,75.5,GasA,Y,845,0,0,1,0,3,6,Attchd,1,264,0,0,7,2008,WRD,134500
2280,One_and_Half_Story_Finished_All_Ages,RL,12508,1FamDet,1.5 Fin,1940,CompShg,VinylSd,None,CBlock,983,67.1,GasA,Y,1750,1,0,2,0,4,7,Attchd,1,423,0,0,7,2008,WRD,160000
2281,One_and_Half_Story_Finished_All_Ages,RL,12508,1FamDet,1.5 Fin,1940,CompShg,VinylSd,None,CBlock,983,67.1,GasA,Y,1750,1,0,2,0,4,7,Attchd,1,423,0,0,7,2008,WRD,160000
2282,Split_Foyer,RL,10441,1FamDet,S/Foyer,1992,CompShg,HdBoard,None,PConc,912,36.9517543859649,GasA,Y,970,0,1,1,0,3,6,No_Garage,0,0,0,0,7,2006,WRD,132000
2283,One_Story_1946_and_Newer_All_Styles,RL,12395,1FamDet,1-Story,1984,CompShg,HdBoard,None,CBlock,864,74.8,GasA,Y,889,0,0,1,0,3,6,Attchd,2,484,0,0,4,2008,WRD,137500
2284,One_Story_1946_and_Newer_All_Styles,RL,12395,1FamDet,1-Story,1984,CompShg,HdBoard,None,CBlock,864,74.8,GasA,Y,889,0,0,1,0,3,6,Attchd,2,484,0,0,4,2008,WRD,137500
2285,Two_Story_1946_and_Newer,RL,10475,1FamDet,2-Story,1991,CompShg,HdBoard,None,PConc,624,73.3,GasA,Y,1274,0,0,1,1,3,6,Detchd,2,576,0,0,3,2010,WRD,136000
2286,Two_Story_1946_and_Newer,RL,11075,1FamDet,2-Story,1969,CompShg,HdBoard,BrkFace,CBlock,784,96.3,GasA,Y,1968,0,1,2,1,4,7,Attchd,2,530,1,0,9,2008,WRD,172000
2287,Two_Story_1946_and_Newer,RL,11075,1FamDet,2-Story,1969,CompShg,HdBoard,BrkFace,CBlock,784,96.3,GasA,Y,1968,0,1,2,1,4,7,Attchd,2,530,1,0,9,2008,WRD,172000
2288,One_and_Half_Story_Finished_All_Ages,RL,10544,1FamDet,1.5 Fin,1969,CompShg,HdBoard,None,CBlock,864,55,GasA,Y,1479,0,0,2,0,5,8,Attchd,1,275,0,0,4,2010,WRD,161000
2289,One_Story_1946_and_Newer_All_Styles,RL,10010,1FamDet,1-Story,1974,CompShg,HdBoard,None,CBlock,1389,85.9,GasA,Y,1389,1,0,1,0,2,6,Attchd,2,418,1,0,4,2006,WRD,170000
2290,One_Story_1946_and_Newer_All_Styles,RL,9892,1FamDet,1-Story,1994,CompShg,VinylSd,None,PConc,1679,96.7,GasA,Y,1803,1,1,2,1,3,6,Attchd,2,482,2,0,2,2010,WRD,285000
2291,Two_Story_1946_and_Newer,RL,9627,1FamDet,2-Story,1993,CompShg,HdBoard,BrkFace,PConc,996,76.1,GasA,Y,2000,0,0,2,1,3,9,Attchd,3,650,1,0,11,2006,WRD,188000
2292,Two_Story_1946_and_Newer,RL,12961,1FamDet,2-Story,1993,CompShg,VinylSd,None,PConc,1152,81.9,GasA,Y,1797,1,0,2,1,3,7,Attchd,2,616,1,0,3,2010,WRD,231000
2293,Two_Story_1945_and_Older,GI,56600,1FamDet,2.5 Unf,1900,CompShg,Wd Sdng,None,BrkTil,686,0,GasA,Y,1836,0,0,2,0,4,7,Detchd,1,288,0,0,1,2008,WRD,103000
2294,Two_Story_1945_and_Older,I (all),56600,1FamDet,2.5 Unf,1900,CompShg,Wd Sdng,None,BrkTil,686,0,GasA,Y,1836,0,0,2,0,4,7,Detchd,1,288,0,0,1,2008,WRD,103000
2295,One_Story_1946_and_Newer_All_Styles,RL,50102,1FamDet,1-Story,1958,Tar&Grv,Plywood,None,CBlock,1632,55.6,GasA,Y,1650,1,0,1,0,2,6,Attchd,2,518,2,0,3,2006,WRD,250764
2296,One_and_Half_Story_Finished_All_Ages,RL,7000,1FamDet,1.5 Fin,1924,CompShg,MetalSd,None,BrkTil,617,100,GasA,Y,1310,0,0,2,0,2,6,Attchd,1,398,0,0,5,2006,COD,112000
2297,One_and_Half_Story_Finished_All_Ages,UCRM,11067,1FamDet,1.5 Fin,1939,CompShg,MetalSd,None,BrkTil,0,0,GasA,Y,845,0,0,1,0,1,4,Detchd,1,256,0,0,3,2007,WRD,68104
2298,One_and_Half_Story_Finished_All_Ages,UCRM,9184,1FamDet,1.5 Fin,1948,CompShg,WdShing,None,BrkTil,780,0,GasA,Y,1323,0,0,1,0,3,6,Detchd,2,400,0,0,7,2008,WRD,122600
2299,One_and_Half_Story_Finished_All_Ages,RL,17120,1FamDet,1.5 Fin,1959,CompShg,WdShing,None,CBlock,0,0,GasA,Y,1588,0,0,2,0,4,7,Detchd,2,680,1,0,7,2008,WRD,134432
2300,One_and_Half_Story_Finished_All_Ages,RL,17120,1FamDet,1.5 Fin,1959,CompShg,WdShing,None,CBlock,0,0,GasA,Y,1588,0,0,2,0,4,7,Detchd,2,680,1,0,7,2008,WRD,134432
2301,One_Level_Condo_1946_and_Newer,F-VR,2539,Condo,1-Story,2002,CompShg,MetalSd,None,Slab,0,0,GasA,Y,1045,0,0,2,0,2,4,Detchd,1,270,0,0,11,2005,WRD,119000
2302,One_Level_Condo_1946_and_Newer,F-PRD,8239,Twnhs-E,1-Story,1986,CompShg,BrkFace,None,CBlock,0,0,GasA,Y,1295,0,0,2,0,2,5,Attchd,1,312,0,0,3,2011,WRD,200000
2303,Two_Family_conversion_All_Styles_and_Ages,RL,10480,2FmConv,1.5 Fin,1939,CompShg,MetalSd,None,BrkTil,956,0,GasA,Y,1658,0,0,2,0,4,9,No_Garage,0,0,1,0,10,2005,WRD,110000
2304,Two_Story_1946_and_Newer,F-VR,8791,1FamDet,2-Story,2003,CompShg,VinylSd,None,PConc,864,100,GasA,Y,1728,0,0,2,1,3,7,Attchd,2,673,0,0,7,2005,WRD,186000
2305,One_Story_1945_and_Older,UCRM,6000,1FamDet,1-Story,1921,CompShg,Wd Sdng,None,CBlock,616,100,GasA,Y,616,0,0,1,0,2,4,Detchd,1,205,0,0,7,2010,WRD,99500
2306,One_Level_Condo_1946_and_Newer,F-VR,1430,Condo,1-Story,1999,CompShg,MetalSd,None,Slab,0,0,GasA,Y,887,0,0,2,0,2,4,Detchd,1,268,0,0,9,2005,WRD,77232
2307,One_Story_1946_and_Newer_All_Styles,F-VR,12510,1FamDet,1-Story,2004,CompShg,VinylSd,BrkFace,PConc,1820,50.9,GasA,Y,1840,1,0,2,1,2,7,Attchd,2,495,2,0,2,2005,New,262580
2308,Two_Story_1946_and_Newer,RL,10623,1FamDet,2-Story,2003,CompShg,VinylSd,BrkFace,PConc,916,0,GasA,Y,1748,0,0,2,1,3,8,Attchd,2,470,1,0,10,2003,New,182900
2309,One_Story_1946_and_Newer_All_Styles,RL,13478,1FamDet,1-Story,1972,CompShg,MetalSd,None,CBlock,852,40.9,GasA,Y,852,1,0,1,0,3,5,Attchd,1,420,0,0,7,2005,WRD,132000
2310,Split_Foyer,RL,12006,1FamDet,S/Foyer,1968,CompShg,WdShing,None,PConc,930,100,GasA,Y,936,1,0,1,0,2,5,Attchd,2,624,0,0,3,2005,WRX,150000
2311,One_Story_1946_and_Newer_All_Styles,RL,7800,1FamDet,1-Story,1966,CompShg,HdBoard,BrkFace,CBlock,864,82.6,GasA,Y,892,1,0,1,0,3,5,Detchd,1,416,0,0,8,2008,WRD,125000
2312,One_Story_PUD_1946_and_Newer,RM,2394,Twnhs-E,1-Story,1974,CompShg,CemntBd,None,CBlock,945,75.4,GasA,Y,945,1,0,1,0,3,6,Attchd,1,253,0,0,9,2002,WRX,94500
2313,Two_Story_1946_and_Newer,RL,8935,1FamDet,2-Story,2002,CompShg,VinylSd,BrkFace,PConc,831,0,GasA,Y,1660,0,0,2,1,3,7,Attchd,2,493,0,0,12,2002,New,171400
2314,Two_Story_1946_and_Newer,RL,12179,1FamDet,2-Story,2005,CompShg,VinylSd,None,PConc,728,0,GasA,Y,1456,0,0,2,1,3,8,Attchd,2,430,1,0,8,2005,New,168540
2315,One_Story_PUD_1946_and_Newer,RM,2824,Twnhs-E,1-Story,2004,CompShg,VinylSd,BrkFace,PConc,1299,0,GasA,Y,1313,0,0,2,0,2,6,Attchd,2,409,1,0,9,2004,New,175000
2316,Two_Story_1946_and_Newer,RL,9100,1FamDet,2-Story,1996,CompShg,VinylSd,BrkFace,PConc,872,77.5,GasA,Y,1787,1,0,2,1,3,7,Attchd,2,539,0,0,7,2002,WRX,190000
2317,One_Level_Condo_1946_and_Newer,RH,1125,Condo,1-Story,2006,CompShg,BrkFace,None,PConc,0,0,GasA,Y,734,0,0,1,0,1,4,No_Garage,0,0,0,0,2,2007,New,79873
2318,Two_Story_1946_and_Newer,RL,11440,1FamDet,2-Story,1968,CompShg,HdBoard,BrkFace,CBlock,322,0,GasA,Y,2201,0,0,2,1,4,9,Attchd,2,745,1,0,8,2005,WRD,238000
2319,Two_Story_1946_and_Newer,RL,11417,1FamDet,2-Story,1994,CompShg,VinylSd,BrkFace,PConc,923,77.2,GasA,Y,1930,1,0,2,1,4,8,Attchd,3,742,1,0,6,2005,WRD,265000
2320,Two_Story_1946_and_Newer,RL,8158,1FamDet,2-Story,2003,CompShg,VinylSd,BrkFace,PConc,884,0,GasA,Y,1768,0,0,2,1,3,8,Attchd,2,543,0,0,6,2003,New,186910
2321,Two_Story_1946_and_Newer,RL,8800,1FamDet,2-Story,1964,CompShg,MetalSd,BrkFace,CBlock,845,48.9,GasA,Y,2154,0,0,2,1,5,8,Attchd,2,539,1,0,5,2002,WRX,197500
2322,One_Story_1946_and_Newer_All_Styles,FS-RL,8987,1FamDet,1-Story,2005,CompShg,VinylSd,BrkFace,PConc,1595,0,GasA,Y,1595,0,0,2,0,2,6,Attchd,3,880,1,0,8,2005,New,229660
2323,One_Story_1946_and_Newer_All_Styles,RL,13072,1FamDet,1-Story,2004,CompShg,VinylSd,None,PConc,1158,1.38,GasA,Y,1158,0,0,1,1,3,5,Detchd,2,576,0,0,9,2004,New,135873
2324,Two_Story_1945_and_Older,RL,7000,1FamDet,2-Story,1926,CompShg,Wd Sdng,None,BrkTil,624,67.9,GasA,Y,1479,1,0,1,0,3,6,Detchd,1,312,2,0,1,2011,WRD,150700
2325,One_Story_1946_and_Newer_All_Styles,RL,10084,1FamDet,1-Story,2004,CompShg,VinylSd,Stone,PConc,1686,0,GasA,Y,1694,0,0,2,0,3,7,Attchd,2,636,1,0,8,2005,New,269558
2326,Split_or_Multilevel,RL,7943,1FamDet,S/Level,1962,CompShg,Wd Sdng,None,CBlock,816,100,GasA,Y,840,1,0,1,0,2,5,Detchd,1,288,0,0,8,2010,WRD,125500
2327,One_Story_1946_and_Newer_All_Styles,RL,9600,1FamDet,1-Story,1956,CompShg,MetalSd,None,CBlock,1050,48,GasA,Y,1050,0,0,1,0,2,5,Attchd,1,338,0,0,6,2005,WRD,122000
2328,One_Story_1946_and_Newer_All_Styles,RL,8594,1FamDet,1-Story,2004,CompShg,VinylSd,None,PConc,1430,0,GasA,Y,1456,0,0,2,0,3,7,Attchd,2,468,1,0,11,2004,New,194300
2329,One_and_Half_Story_Finished_All_Ages,RL,9813,1FamDet,1.5 Fin,1990,CompShg,HdBoard,BrkFace,CBlock,1404,20.3,GasA,Y,2140,0,0,2,1,4,8,Attchd,2,504,0,0,6,2002,WRX,235500
2330,Two_Level_Condo_1946_and_Newer,RH,3141,Condo,2-Story,1980,CompShg,VinylSd,None,Slab,0,0,GasA,Y,930,0,0,1,0,2,4,Detchd,1,264,0,0,6,2006,WRD,85000
2331,One_and_Half_Story_Finished_All_Ages,RL,8600,1FamDet,1.5 Fin,1996,CompShg,VinylSd,BrkFace,PConc,1633,62.8,GasA,Y,2216,1,0,2,1,3,7,Attchd,3,719,1,0,10,2010,WRD,348500
2332,One_Story_PUD_1946_and_Newer,A,10146,Twnhs-E,1-Story,2004,CompShg,MetalSd,BrkFace,PConc,1706,68.1,GasA,Y,1706,1,0,2,0,2,6,Attchd,2,539,1,0,7,2005,New,339415
2333,One_Story_PUD_1946_and_Newer,FS-RL,10677,Twnhs-E,1-Story,2009,CompShg,VinylSd,Stone,PConc,1358,59.6,GasA,Y,1358,1,0,2,0,2,6,Attchd,2,484,1,0,9,2010,New,207500
2334,Two_Story_1946_and_Newer,RL,8158,1FamDet,2-Story,2002,CompShg,VinylSd,BrkFace,PConc,860,0,GasA,Y,1729,0,0,2,1,3,7,Attchd,2,542,0,0,6,2003,New,171300
2335,One_and_Half_Story_Condo_All_Ages,RH,1710,Condo,1.5 Fin,2006,CompShg,BrkFace,None,PConc,0,0,GasA,Y,1116,0,0,2,0,2,6,No_Garage,0,0,0,0,2,2010,WRD,142864
2336,Two_Story_1946_and_Newer,RL,8935,1FamDet,2-Story,2002,CompShg,VinylSd,BrkFace,PConc,831,0,GasA,Y,1660,0,0,2,1,3,7,Attchd,2,493,0,0,4,2008,WRD,190000
2337,Two_Story_1946_and_Newer,RL,21417,1FamDet,2-Story,1959,CompShg,CemntBd,BrkFace,CBlock,1270,81.8,OthA,N,2472,1,0,2,1,3,7,Attchd,2,534,2,0,6,2002,WRX,265000
2338,Two_Story_1946_and_Newer,F-VR,9803,1FamDet,2-Story,2005,CompShg,VinylSd,None,PConc,866,0,GasA,Y,1768,0,0,2,1,3,7,Attchd,2,603,0,0,8,2005,New,209500
2339,One_Story_1946_and_Newer_All_Styles,F-VR,7500,1FamDet,1-Story,2005,CompShg,VinylSd,None,PConc,952,62.9,GasA,Y,1288,1,0,2,0,2,5,Attchd,2,480,0,0,7,2005,New,170000
2340,One_Story_1946_and_Newer_All_Styles,RL,6400,1FamDet,1-Story,1959,CompShg,WdShing,None,CBlock,960,94.5,GasA,Y,960,1,0,1,0,2,4,Detchd,1,392,0,0,7,2006,WRD,129000
2341,One_Story_PUD_1946_and_Newer,RL,8086,Twnhs-E,1-Story,2004,CompShg,MetalSd,BrkFace,PConc,1560,0,GasA,Y,1560,0,0,2,0,2,1,Attchd,2,556,1,0,4,2005,New,263900
2342,One_Level_Condo_1946_and_Newer,F-PRD,4527,Condo,1-Story,1986,CompShg,BrkFace,None,PConc,0,0,GasA,Y,644,0,0,1,0,1,4,No_Garage,0,0,0,0,1,2007,WRD,130000
